[2022-09-10 00:00:00,504] {taskinstance.py:877} INFO - Dependencies all met for <TaskInstance: trip_etl.ssh_task 2022-09-09T00:00:00+00:00 [queued]>
[2022-09-10 00:00:00,510] {taskinstance.py:877} INFO - Dependencies all met for <TaskInstance: trip_etl.ssh_task 2022-09-09T00:00:00+00:00 [queued]>
[2022-09-10 00:00:00,510] {taskinstance.py:1068} INFO - 
--------------------------------------------------------------------------------
[2022-09-10 00:00:00,511] {taskinstance.py:1069} INFO - Starting attempt 1 of 1
[2022-09-10 00:00:00,511] {taskinstance.py:1070} INFO - 
--------------------------------------------------------------------------------
[2022-09-10 00:00:00,519] {taskinstance.py:1089} INFO - Executing <Task(SSHOperator): ssh_task> on 2022-09-09T00:00:00+00:00
[2022-09-10 00:00:00,521] {standard_task_runner.py:52} INFO - Started process 78 to run task
[2022-09-10 00:00:00,524] {standard_task_runner.py:76} INFO - Running: ['airflow', 'tasks', 'run', 'trip_etl', 'ssh_task', '2022-09-09T00:00:00+00:00', '--job-id', '91', '--pool', 'default_pool', '--raw', '--subdir', 'DAGS_FOLDER/clickhouse test.py', '--cfg-path', '/tmp/tmpb5eyrk1v', '--error-file', '/tmp/tmpvsaq_f5y']
[2022-09-10 00:00:00,524] {standard_task_runner.py:77} INFO - Job 91: Subtask ssh_task
[2022-09-10 00:00:00,552] {logging_mixin.py:104} INFO - Running <TaskInstance: trip_etl.ssh_task 2022-09-09T00:00:00+00:00 [running]> on host 3f125d5f6fbd
[2022-09-10 00:00:00,577] {taskinstance.py:1283} INFO - Exporting the following env vars:
AIRFLOW_CTX_DAG_OWNER=airflow
AIRFLOW_CTX_DAG_ID=trip_etl
AIRFLOW_CTX_TASK_ID=ssh_task
AIRFLOW_CTX_EXECUTION_DATE=2022-09-09T00:00:00+00:00
AIRFLOW_CTX_DAG_RUN_ID=scheduled__2022-09-09T00:00:00+00:00
[2022-09-10 00:00:00,577] {ssh.py:91} INFO - ssh_hook is not provided or invalid. Trying ssh_conn_id to create SSHHook.
[2022-09-10 00:00:00,583] {base.py:78} INFO - Using connection to: id: nfrssh. Host: 172.30.16.1, Port: 22, Schema: , Login: nfrs, Password: XXXXXXXX, extra: XXXXXXXX
[2022-09-10 00:00:00,583] {ssh.py:204} WARNING - Remote Identification Change is not verified. This wont protect against Man-In-The-Middle attacks
[2022-09-10 00:00:00,584] {ssh.py:210} WARNING - No Host Key Verification. This wont protect against Man-In-The-Middle attacks
[2022-09-10 00:00:00,638] {transport.py:1819} INFO - Connected (version 2.0, client OpenSSH_for_Windows_8.1)
[2022-09-10 00:00:00,737] {transport.py:1819} INFO - Authentication (password) successful!
[2022-09-10 00:00:00,738] {ssh.py:110} INFO - Running command: cd C:/Users/nfrs/Documents/Jupyter/NetologyDiplom/ && bin.bat
[2022-09-10 00:00:00,796] {ssh.py:142} INFO - 
nfrs@DESKTOP-FKD5HF9 C:\Users\nfrs\Documents\Jupyter\NetologyDiplom>set root=C:\Users\nfrs\anaconda3 

nfrs@DESKTOP-FKD5HF9 C:\Users\nfrs\Documents\Jupyter\NetologyDiplom>call C:\Users\nfrs\anaconda3\Scripts\activate.bat C:\Users\nfrs\anaconda3 
[2022-09-10 00:00:01,949] {ssh.py:142} INFO - 
[2022-09-10 00:00:01,950] {ssh.py:142} INFO - (base) nfrs@DESKTOP-FKD5HF9 C:\Users\nfrs\Documents\Jupyter\NetologyDiplom>call python trip_etl.py 
[2022-09-10 00:00:07,366] {ssh.py:146} WARNING - 2022-09-10 09:00:07.364 | INFO     | __main__:<module>:101 - Сравнение таблицы исходника с актуальной версией
[2022-09-10 00:00:07,367] {ssh.py:146} WARNING - 2022-09-10 09:00:07.365 | INFO     | __main__:<module>:103 - Таблица загрузчика существует.
[2022-09-10 00:00:07,386] {ssh.py:146} WARNING - 2022-09-10 09:00:07.384 | INFO     | __main__:<module>:115 - Изменений нет.
[2022-09-10 00:00:09,559] {ssh.py:146} WARNING - 2022-09-10 09:00:09.557 | INFO     | __main__:<module>:287 - Файл существует: 201306-citibike-tripdata.zip
[2022-09-10 00:00:09,565] {ssh.py:146} WARNING - 2022-09-10 09:00:09.564 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201306-citibike-tripdata.csv
[2022-09-10 00:00:09,566] {ssh.py:146} WARNING - 2022-09-10 09:00:09.564 | INFO     | __main__:zip_extractor:196 - 201306-citibike-tripdata.csv файл разархивирован
2022-09-10 09:00:09.564 | INFO     | __main__:zip_extractor:196 - __MACOSX/ файл разархивирован
2022-09-10 09:00:09.564 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: __MACOSX/._201306-citibike-tripdata.csv
[2022-09-10 00:00:09,567] {ssh.py:146} WARNING - 2022-09-10 09:00:09.565 | INFO     | __main__:zip_extractor:196 - __MACOSX/._201306-citibike-tripdata.csv файл разархивирован
2022-09-10 09:00:09.566 | INFO     | __main__:<module>:287 - Файл существует: 201307-201402-citibike-tripdata.zip
[2022-09-10 00:00:09,572] {ssh.py:146} WARNING - 2022-09-10 09:00:09.571 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 2014-02 - Citi Bike trip data.csv
2022-09-10 09:00:09.571 | INFO     | __main__:zip_extractor:196 - 2014-02 - Citi Bike trip data.csv файл разархивирован
[2022-09-10 00:00:09,573] {ssh.py:146} WARNING - 2022-09-10 09:00:09.571 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 2014-01 - Citi Bike trip data.csv
2022-09-10 09:00:09.571 | INFO     | __main__:zip_extractor:196 - 2014-01 - Citi Bike trip data.csv файл разархивирован
2022-09-10 09:00:09.571 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 2013-12 - Citi Bike trip data.csv
[2022-09-10 00:00:09,574] {ssh.py:146} WARNING - 2022-09-10 09:00:09.572 | INFO     | __main__:zip_extractor:196 - 2013-12 - Citi Bike trip data.csv файл разархивирован
[2022-09-10 00:00:09,574] {ssh.py:146} WARNING - 2022-09-10 09:00:09.572 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 2013-11 - Citi Bike trip data.csv
2022-09-10 09:00:09.572 | INFO     | __main__:zip_extractor:196 - 2013-11 - Citi Bike trip data.csv файл разархивирован
[2022-09-10 00:00:09,575] {ssh.py:146} WARNING - 2022-09-10 09:00:09.572 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 2013-10 - Citi Bike trip data.csv
2022-09-10 09:00:09.572 | INFO     | __main__:zip_extractor:196 - 2013-10 - Citi Bike trip data.csv файл разархивирован
2022-09-10 09:00:09.572 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 2013-09 - Citi Bike trip data.csv
[2022-09-10 00:00:09,575] {ssh.py:146} WARNING - 2022-09-10 09:00:09.572 | INFO     | __main__:zip_extractor:196 - 2013-09 - Citi Bike trip data.csv файл разархивирован
2022-09-10 09:00:09.572 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 2013-08 - Citi Bike trip data.csv
2022-09-10 09:00:09.573 | INFO     | __main__:zip_extractor:196 - 2013-08 - Citi Bike trip data.csv файл разархивирован
2022-09-10 09:00:09.573 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 2013-07 - Citi Bike trip data.csv
[2022-09-10 00:00:09,576] {ssh.py:146} WARNING - 2022-09-10 09:00:09.573 | INFO     | __main__:zip_extractor:196 - 2013-07 - Citi Bike trip data.csv файл разархивирован
2022-09-10 09:00:09.573 | INFO     | __main__:<module>:287 - Файл существует: 201307-citibike-tripdata.zip
[2022-09-10 00:00:09,579] {ssh.py:146} WARNING - 2022-09-10 09:00:09.578 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 2013-07 - Citi Bike trip data.csv
[2022-09-10 00:00:09,579] {ssh.py:146} WARNING - 2022-09-10 09:00:09.578 | INFO     | __main__:zip_extractor:196 - 2013-07 - Citi Bike trip data.csv файл разархивирован
2022-09-10 09:00:09.579 | INFO     | __main__:<module>:287 - Файл существует: 201308-citibike-tripdata.zip
[2022-09-10 00:00:09,584] {ssh.py:146} WARNING - 2022-09-10 09:00:09.583 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 2013-08 - Citi Bike trip data.csv
[2022-09-10 00:00:09,584] {ssh.py:146} WARNING - 2022-09-10 09:00:09.583 | INFO     | __main__:zip_extractor:196 - 2013-08 - Citi Bike trip data.csv файл разархивирован
[2022-09-10 00:00:09,584] {ssh.py:146} WARNING - 2022-09-10 09:00:09.584 | INFO     | __main__:<module>:287 - Файл существует: 201309-citibike-tripdata.zip
[2022-09-10 00:00:09,589] {ssh.py:146} WARNING - 2022-09-10 09:00:09.588 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 2013-09 - Citi Bike trip data.csv
[2022-09-10 00:00:09,589] {ssh.py:146} WARNING - 2022-09-10 09:00:09.588 | INFO     | __main__:zip_extractor:196 - 2013-09 - Citi Bike trip data.csv файл разархивирован
[2022-09-10 00:00:09,589] {ssh.py:146} WARNING - 2022-09-10 09:00:09.588 | INFO     | __main__:<module>:287 - Файл существует: 201310-citibike-tripdata.zip
[2022-09-10 00:00:09,594] {ssh.py:146} WARNING - 2022-09-10 09:00:09.593 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 2013-10 - Citi Bike trip data.csv
[2022-09-10 00:00:09,594] {ssh.py:146} WARNING - 2022-09-10 09:00:09.593 | INFO     | __main__:zip_extractor:196 - 2013-10 - Citi Bike trip data.csv файл разархивирован
[2022-09-10 00:00:09,594] {ssh.py:146} WARNING - 2022-09-10 09:00:09.593 | INFO     | __main__:<module>:287 - Файл существует: 201311-citibike-tripdata.zip
[2022-09-10 00:00:09,598] {ssh.py:146} WARNING - 2022-09-10 09:00:09.598 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 2013-11 - Citi Bike trip data.csv
[2022-09-10 00:00:09,599] {ssh.py:146} WARNING - 2022-09-10 09:00:09.598 | INFO     | __main__:zip_extractor:196 - 2013-11 - Citi Bike trip data.csv файл разархивирован
[2022-09-10 00:00:09,599] {ssh.py:146} WARNING - 2022-09-10 09:00:09.598 | INFO     | __main__:<module>:287 - Файл существует: 201312-citibike-tripdata.zip
[2022-09-10 00:00:09,605] {ssh.py:146} WARNING - 2022-09-10 09:00:09.604 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 2013-12 - Citi Bike trip data.csv
[2022-09-10 00:00:09,605] {ssh.py:146} WARNING - 2022-09-10 09:00:09.604 | INFO     | __main__:zip_extractor:196 - 2013-12 - Citi Bike trip data.csv файл разархивирован
[2022-09-10 00:00:09,605] {ssh.py:146} WARNING - 2022-09-10 09:00:09.605 | INFO     | __main__:<module>:287 - Файл существует: 201401-citibike-tripdata.zip
[2022-09-10 00:00:09,611] {ssh.py:146} WARNING - 2022-09-10 09:00:09.610 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 2014-01 - Citi Bike trip data.csv
[2022-09-10 00:00:09,612] {ssh.py:146} WARNING - 2022-09-10 09:00:09.610 | INFO     | __main__:zip_extractor:196 - 2014-01 - Citi Bike trip data.csv файл разархивирован
[2022-09-10 00:00:09,612] {ssh.py:146} WARNING - 2022-09-10 09:00:09.611 | INFO     | __main__:<module>:287 - Файл существует: 201402-citibike-tripdata.zip
[2022-09-10 00:00:09,618] {ssh.py:146} WARNING - 2022-09-10 09:00:09.617 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 2014-02 - Citi Bike trip data.csv
[2022-09-10 00:00:09,618] {ssh.py:146} WARNING - 2022-09-10 09:00:09.617 | INFO     | __main__:zip_extractor:196 - 2014-02 - Citi Bike trip data.csv файл разархивирован
[2022-09-10 00:00:09,619] {ssh.py:146} WARNING - 2022-09-10 09:00:09.618 | INFO     | __main__:<module>:287 - Файл существует: 201403-citibike-tripdata.zip
[2022-09-10 00:00:09,624] {ssh.py:146} WARNING - 2022-09-10 09:00:09.623 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 2014-03 - Citi Bike trip data.csv
[2022-09-10 00:00:09,625] {ssh.py:146} WARNING - 2022-09-10 09:00:09.624 | INFO     | __main__:zip_extractor:196 - 2014-03 - Citi Bike trip data.csv файл разархивирован
[2022-09-10 00:00:09,625] {ssh.py:146} WARNING - 2022-09-10 09:00:09.624 | INFO     | __main__:<module>:287 - Файл существует: 201404-citibike-tripdata.zip
[2022-09-10 00:00:09,630] {ssh.py:146} WARNING - 2022-09-10 09:00:09.628 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 2014-04 - Citi Bike trip data.csv
[2022-09-10 00:00:09,630] {ssh.py:146} WARNING - 2022-09-10 09:00:09.629 | INFO     | __main__:zip_extractor:196 - 2014-04 - Citi Bike trip data.csv файл разархивирован
2022-09-10 09:00:09.629 | INFO     | __main__:<module>:287 - Файл существует: 201405-citibike-tripdata.zip
[2022-09-10 00:00:09,635] {ssh.py:146} WARNING - 2022-09-10 09:00:09.634 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 2014-05 - Citi Bike trip data.csv
[2022-09-10 00:00:09,635] {ssh.py:146} WARNING - 2022-09-10 09:00:09.634 | INFO     | __main__:zip_extractor:196 - 2014-05 - Citi Bike trip data.csv файл разархивирован
2022-09-10 09:00:09.634 | INFO     | __main__:<module>:287 - Файл существует: 201406-citibike-tripdata.zip
[2022-09-10 00:00:09,640] {ssh.py:146} WARNING - 2022-09-10 09:00:09.639 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 2014-06 - Citi Bike trip data.csv
[2022-09-10 00:00:09,640] {ssh.py:146} WARNING - 2022-09-10 09:00:09.639 | INFO     | __main__:zip_extractor:196 - 2014-06 - Citi Bike trip data.csv файл разархивирован
[2022-09-10 00:00:09,640] {ssh.py:146} WARNING - 2022-09-10 09:00:09.639 | INFO     | __main__:<module>:287 - Файл существует: 201407-citibike-tripdata.zip
[2022-09-10 00:00:09,645] {ssh.py:146} WARNING - 2022-09-10 09:00:09.643 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 2014-07 - Citi Bike trip data.csv
[2022-09-10 00:00:09,645] {ssh.py:146} WARNING - 2022-09-10 09:00:09.644 | INFO     | __main__:zip_extractor:196 - 2014-07 - Citi Bike trip data.csv файл разархивирован
[2022-09-10 00:00:09,645] {ssh.py:146} WARNING - 2022-09-10 09:00:09.644 | INFO     | __main__:<module>:287 - Файл существует: 201408-citibike-tripdata.zip
[2022-09-10 00:00:09,649] {ssh.py:146} WARNING - 2022-09-10 09:00:09.649 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 2014-08 - Citi Bike trip data.csv
[2022-09-10 00:00:09,650] {ssh.py:146} WARNING - 2022-09-10 09:00:09.649 | INFO     | __main__:zip_extractor:196 - 2014-08 - Citi Bike trip data.csv файл разархивирован
2022-09-10 09:00:09.649 | INFO     | __main__:<module>:287 - Файл существует: 201409-citibike-tripdata.zip
[2022-09-10 00:00:09,654] {ssh.py:146} WARNING - 2022-09-10 09:00:09.653 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201409-citibike-tripdata.csv
[2022-09-10 00:00:09,655] {ssh.py:146} WARNING - 2022-09-10 09:00:09.654 | INFO     | __main__:zip_extractor:196 - 201409-citibike-tripdata.csv файл разархивирован
[2022-09-10 00:00:09,655] {ssh.py:146} WARNING - 2022-09-10 09:00:09.654 | INFO     | __main__:<module>:287 - Файл существует: 201410-citibike-tripdata.zip
[2022-09-10 00:00:09,660] {ssh.py:146} WARNING - 2022-09-10 09:00:09.659 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201410-citibike-tripdata.csv
[2022-09-10 00:00:09,660] {ssh.py:146} WARNING - 2022-09-10 09:00:09.659 | INFO     | __main__:zip_extractor:196 - 201410-citibike-tripdata.csv файл разархивирован
